date,value,label,display_name,category,source,retrieved_at,as_of_date
2023-12-06,0.8561,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-07,0.8575,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-08,0.8569,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-11,0.8558,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-12,0.85928,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-13,0.8612,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-14,0.85955,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-15,0.85833,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-18,0.86263,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-19,0.86095,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-20,0.86555,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-21,0.86805,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-22,0.8666,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-27,0.8683,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-28,0.8706,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-29,0.86905,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-02,0.86645,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-03,0.8647,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-04,0.86278,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-05,0.8621,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-08,0.8615,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-09,0.85938,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-10,0.86023,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-11,0.86145,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-12,0.8595,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-15,0.86075,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-16,0.86078,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-17,0.85818,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-18,0.85773,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-19,0.85825,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-22,0.85575,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-23,0.85493,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-24,0.85543,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-25,0.85538,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-26,0.85368,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-29,0.8525,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-30,0.85628,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-31,0.85435,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-01,0.85353,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-02,0.85263,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-05,0.85595,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-06,0.8546,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-07,0.85305,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-08,0.85378,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-09,0.8544,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-12,0.85391,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-13,0.85098,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-14,0.85258,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-15,0.85635,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-16,0.85605,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-19,0.85448,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-20,0.8566,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-21,0.85619,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-22,0.85625,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-23,0.8534,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-26,0.85495,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-27,0.8562,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-28,0.85548,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-29,0.85655,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-01,0.85588,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-04,0.85583,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-05,0.85543,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-06,0.85498,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-07,0.85445,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-08,0.85168,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-11,0.85208,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-12,0.85458,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-13,0.85451,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-14,0.8542,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-15,0.8541,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-18,0.85525,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-19,0.85445,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-20,0.85438,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-21,0.85678,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-22,0.85795,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-25,0.85698,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-26,0.85846,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-27,0.85768,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-28,0.8551,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-02,0.8551,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-03,0.85713,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-04,0.85788,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-05,0.85773,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-08,0.85795,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-09,0.85663,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-10,0.85515,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-11,0.85525,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-12,0.85424,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-15,0.85405,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-16,0.8544,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-17,0.854,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-18,0.85628,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-19,0.8562,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-22,0.86328,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-23,0.8605,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-24,0.85945,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-25,0.85675,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-26,0.85643,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-29,0.85493,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-30,0.85478,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-02,0.85538,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-03,0.85573,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-06,0.8566,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-07,0.85805,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-08,0.86083,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-09,0.85995,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-10,0.86055,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-13,0.86023,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-14,0.85983,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-15,0.8584,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-16,0.8585,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-17,0.85685,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-20,0.85548,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
